"736271444192022528","#d1 #rsa16: how far does #intersectionality go? are new methods needed to avoid matching our interpretations w/ participant representations?"
"736271072815939588","#rsa16 robin jensen: if your methods aren't working, try something else even though it goes against academic norms."
"736266285600940033","rt @rhetoricandlyme: #rsa16 tasha dubriwny: intersectionality as a method isn't merely an adding of variables, but a distinctive stance tha…"
"736258947544449024","rt @rhetoricandlyme: #rsa16 tasha dubriwny: intersectionality as a method isn't merely an adding of variables, but a distinctive stance tha…"
"736258876438421504","#rsa16 tasha dubriwny: intersectionality as a method isn't merely an adding of variables, but a distinctive stance that is dynamic!"
"736241956746088448","thought experiment: speculative realism+rhetorical field methods, research ethics&amp;attunement to communities studied @leighelion #rsa16 #c31"
"736235850653143040","rt @sumikomartinez: why autoethnography+rhetorical field methods? risk &amp; research on complex researcher subjectivities from
jamie remillard…"
"736235717161025536","why autoethnography+rhetorical field methods? risk &amp; research on complex researcher subjectivities from
jamie remillard. #c31 #rsa16"
"736225091911090176","how do we adjust research methods to be able to find/include/process women's spaces? @rachelbigeyes #rsa16 #b2"
"736220555188293633","keith: seems to be a connection between ""incivility"" as the tool/only method for protest or critique. but that threatens deliberation #rsa16"
"736212837060780032","rt @cfshrc: michelle smith  on gender and work: metaphors of condensation &amp; erosion for feminist material methods #rsa16"
"736212788222267392","michelle smith  on gender and work: metaphors of condensation &amp; erosion for feminist material methods #rsa16"
"736211641906368512","rt @rhetoricandlyme: #rsa16 michelle smith: to understand gendered divisions of labor, we need methods to help us see intersection of bodie…"
"736211245880205312","#rsa16 michelle smith: to understand gendered divisions of labor, we need methods to help us see intersection of bodies and cultures in time"
"736210285959204864","tough decision between feminist methods and feminist rhetorical histories in the b block! great panelists on both! #rsa16"
"736205029246406656","rt @rhetoricandlyme: #rsa16 candice rai: what is distinctly rhetorical about the power and privilege tensions in rhetorical field methods?"
"736204748710379521","#rsa16 candice rai: what is distinctly rhetorical about the power and privilege tensions in rhetorical field methods?"
"736200503437230081","rt @rhetoricandlyme: #rsa16 mary glavan: rhetorical field methods may help us see and hear people who do not ""speak"" in normative or tradit…"
"736199886161448960","#rsa16 mary glavan: rhetorical field methods may help us see and hear people who do not ""speak"" in normative or traditional ways"
"736197366252986368","#rsa16 mary glavan: field methods are well-suited to understanding bodily experiences and how ""rhetorical ability"" is constructed"
"736196729440227329","#rsa16 mary glavan: using qualitative research methods privileges the perspectives of people being researched, esp in #disability work"
"736189606056632325","#rsa16 libby catchings: rhet ethnography provides a methodological rigor that has potential to satisfy crit rhet and crit prison studies"
"735597822913847296","rt @rachelbigeyes: interested in feminist research methods? check out my presentation! #rsa16 https://t.co/pp4fpjpefk"
"735283670395834368","rt @rachelbigeyes: interested in feminist research methods? check out my presentation! #rsa16 https://t.co/pp4fpjpefk"
"735244007756824576","rt @rachelbigeyes: interested in feminist research methods? check out my presentation! #rsa16 https://t.co/pp4fpjpefk"
"735235495983091712","rt @rachelbigeyes: interested in feminist research methods? check out my presentation! #rsa16 https://t.co/pp4fpjpefk"
"735235495983091712","rt @rachelbigeyes: interested in feminist research methods? check out my presentation! #rsa16 https://t.co/pp4fpjpefk"
"735175678698606592","rt @rachelbigeyes: interested in feminist research methods? check out my presentation! #rsa16 https://t.co/pp4fpjpefk"
"735173526433476608","rt @rachelbigeyes: interested in feminist research methods? check out my presentation! #rsa16 https://t.co/pp4fpjpefk"
"735145850645708801","rt @rachelbigeyes: interested in feminist research methods? check out my presentation! #rsa16 https://t.co/pp4fpjpefk"
"735145449678458880","interested in feminist research methods? check out my presentation! #rsa16 https://t.co/pp4fpjpefk"
